0.3759646559786846 ,  0.38859024832075134 ,  0.31227063813896244 ,  0.350993085012582
0.37879895849865236 ,  0.3846367468299521 ,  0.35598922689179696 ,  0.41645350149079924
0.3911220818925245 ,  0.38503272006356337 ,  0.3259121707237749 ,  0.382937360099722
0.41292756723516416 ,  0.3812440088263827 ,  0.3311356911279486 ,  0.3954553779038473
0.33437164265288305 ,  0.6474668828021863 ,  0.35974600440594046 ,  0.6025331171978137
0.35541012560787 ,  0.6492772141827963 ,  0.27013798763324837 ,  0.64193966861939
0.3529692214638761 ,  0.6493259663975887 ,  0.42597031590869977 ,  0.6478679144518743
0.2420981411805741 ,  0.3164182312430967 ,  0.21084303529001414 ,  0.3689984354235699
0.24932984489131133 ,  0.3171446751551536 ,  0.17512123746573335 ,  0.30969022275460983
0.9722728672505889 ,  0.30482198952716677 ,  0.8747859562788228 ,  0.29101134380616656
0.35233746397941595 ,  0.2283388148406235 ,  0.41236841837352517 ,  0.20707785182604316
0.35920775717562703 ,  0.22971619945682864 ,  0.28724735386261246 ,  0.21528928205046152
0.6205882352941177 ,  0.325 ,  0.5176470588235295 ,  0.325
0.6205882352941177 ,  0.325 ,  0.5941176470588235 ,  0.35
0.6253669525717116 ,  0.32973889463361394 ,  0.5863977533106414 ,  0.2910944386997194
0.44031628194249645 ,  0.14380653789975603 ,  0.5067425415869153 ,  0.07911012876691063
0.421884364653293 ,  0.1539889242095653 ,  0.48902015258332104 ,  0.11690094702352408
0.44131235739176106 ,  0.1615313562764799 ,  0.35998377196741427 ,  0.1299575679330854
0.43837443720510777 ,  0.16410277512406868 ,  0.47646733195135915 ,  0.13076191448574453
0.44993251667271056 ,  0.16449527089413135 ,  0.3796183911206325 ,  0.1621075042299373
1.2366593604314378 ,  0.04766064629315345 ,  1.1662818160391504 ,  0.10858935370684655
1.2459886936657392 ,  0.041666666666666664 ,  1.2171412550009928 ,  0.1000332362164441
0.7371787737833929 ,  0.1373382276230433 ,  0.7039976968048424 ,  0.06682843904362336
0.7436871196995889 ,  0.13676264577301017 ,  0.6817269482014512 ,  0.14224224851669978
0.3335043691338209 ,  0.5224645229395797 ,  0.30178974851323787 ,  0.4775354770604203
0.3240773656384171 ,  0.5118894111712258 ,  0.3711917093777568 ,  0.5647417784350206
0.29037871812047816 ,  0.041666666666666664 ,  0.27726834070305123 ,  0.10797940268270977
0.6551677929569656 ,  0.545225957346754 ,  0.7007145599842108 ,  0.5839407093199126
1.1125395763743842 ,  0.3786178000681446 ,  1.0492251295079689 ,  0.4234655332651887
1.0673914006312823 ,  0.4011032878247457 ,  1.1775011169195726 ,  0.3462645122433989
1.0556649084472394 ,  0.39747177951479706 ,  1.1293735510075722 ,  0.4202981749766153
1.0592969964569445 ,  0.38952622867532444 ,  1.0375443825785302 ,  0.43711221750613927
0.9371598786745471 ,  0.4594529895778834 ,  0.9540165919136883 ,  0.5072136770887833
